employee_id,month,department,working_days,absence_days,late_days
EMP-0053,2025-01-01,Operations,22,3,0
EMP-0053,2025-02-01,Operations,23,0,2
EMP-0053,2025-03-01,Operations,20,2,1
EMP-0053,2025-04-01,Operations,23,0,0
EMP-0053,2025-05-01,Operations,20,0,2
EMP-0053,2025-06-01,Operations,22,1,0
EMP-0053,2025-07-01,Operations,22,1,0
EMP-0053,2025-08-01,Operations,22,1,2
EMP-0053,2025-09-01,Operations,21,0,0
EMP-0053,2025-10-01,Operations,23,0,0
EMP-0053,2025-11-01,Operations,22,1,0
EMP-0053,2025-12-01,Operations,20,0,1
EMP-0054,2025-05-01,Sales,20,2,0
EMP-0054,2025-06-01,Sales,20,1,3
EMP-0054,2025-07-01,Sales,22,0,3
EMP-0054,2025-08-01,Sales,21,0,1
EMP-0054,2025-09-01,Sales,22,1,0
EMP-0054,2025-10-01,Sales,22,1,0
EMP-0055,2025-07-01,Sales,22,0,4
EMP-0055,2025-08-01,Sales,21,0,2
EMP-0055,2025-09-01,Sales,20,2,0
EMP-0055,2025-10-01,Sales,23,0,0
EMP-0055,2025-11-01,Sales,20,1,1
EMP-0055,2025-12-01,Sales,21,0,1
EMP-0056,2025-08-01,Operations,22,0,0
EMP-0056,2025-09-01,Operations,23,0,2
EMP-0056,2025-10-01,Operations,23,1,0
EMP-0056,2025-11-01,Operations,22,1,1
EMP-0056,2025-12-01,Operations,21,1,1
EMP-0057,2025-06-01,Operations,21,0,1
EMP-0057,2025-07-01,Operations,22,1,2
EMP-0057,2025-08-01,Operations,23,1,2
EMP-0057,2025-09-01,Operations,22,1,0
EMP-0057,2025-10-01,Operations,20,1,0
EMP-0057,2025-11-01,Operations,21,1,2
EMP-0058,2025-01-01,Finance,21,0,0
EMP-0058,2025-02-01,Finance,21,1,2
EMP-0058,2025-03-01,Finance,23,0,1
EMP-0058,2025-04-01,Finance,23,0,1
EMP-0058,2025-05-01,Finance,20,0,2
EMP-0058,2025-06-01,Finance,20,0,1
EMP-0058,2025-07-01,Finance,21,0,0
EMP-0058,2025-08-01,Finance,23,0,2
EMP-0058,2025-09-01,Finance,20,1,0
EMP-0058,2025-10-01,Finance,21,0,0
EMP-0058,2025-11-01,Finance,20,0,2
EMP-0058,2025-12-01,Finance,21,0,0
EMP-0059,2025-01-01,Customer Service,23,0,1
EMP-0059,2025-02-01,Customer Service,23,0,0
EMP-0059,2025-03-01,Customer Service,20,0,1
EMP-0059,2025-04-01,Customer Service,21,0,0
EMP-0059,2025-05-01,Customer Service,21,0,1
EMP-0059,2025-06-01,Customer Service,22,0,0
EMP-0059,2025-07-01,Customer Service,23,0,2
EMP-0059,2025-08-01,Customer Service,23,0,3
EMP-0059,2025-09-01,Customer Service,22,0,3
EMP-0059,2025-10-01,Customer Service,23,0,0
EMP-0059,2025-11-01,Customer Service,23,1,2
EMP-0059,2025-12-01,Customer Service,20,1,2
EMP-0060,2025-10-01,IT & Data,20,0,0
EMP-0060,2025-11-01,IT & Data,23,0,0
EMP-0060,2025-12-01,IT & Data,20,0,0
EMP-0061,2025-03-01,Sales,23,0,1
EMP-0061,2025-04-01,Sales,23,0,1
EMP-0061,2025-05-01,Sales,23,1,0
EMP-0061,2025-06-01,Sales,21,0,1
EMP-0061,2025-07-01,Sales,23,1,2
EMP-0061,2025-08-01,Sales,22,0,1
EMP-0061,2025-09-01,Sales,23,0,0
EMP-0061,2025-10-01,Sales,20,0,0
EMP-0061,2025-11-01,Sales,20,0,0
EMP-0061,2025-12-01,Sales,23,1,1
EMP-0062,2025-01-01,Sales,20,3,0
EMP-0062,2025-02-01,Sales,22,1,0
EMP-0062,2025-03-01,Sales,20,3,0
EMP-0062,2025-04-01,Sales,20,0,1
EMP-0063,2025-12-01,IT & Data,21,0,2
EMP-0064,2024-05-01,IT & Data,21,0,3
EMP-0064,2024-06-01,IT & Data,20,0,2
EMP-0064,2024-07-01,IT & Data,20,0,0
EMP-0064,2024-08-01,IT & Data,20,0,0
EMP-0064,2024-09-01,IT & Data,23,0,2
EMP-0064,2024-10-01,IT & Data,22,2,0
EMP-0064,2024-11-01,IT & Data,22,0,1
EMP-0064,2024-12-01,IT & Data,23,0,0
EMP-0064,2025-01-01,IT & Data,20,2,1
EMP-0064,2025-02-01,IT & Data,23,1,0
EMP-0064,2025-03-01,IT & Data,22,1,1
EMP-0064,2025-04-01,IT & Data,22,0,0
EMP-0064,2025-05-01,IT & Data,21,2,1
EMP-0064,2025-06-01,IT & Data,20,1,0
EMP-0064,2025-07-01,IT & Data,22,1,0
EMP-0064,2025-08-01,IT & Data,21,0,1
EMP-0064,2025-09-01,IT & Data,22,1,1
EMP-0064,2025-10-01,IT & Data,21,0,1
EMP-0064,2025-11-01,IT & Data,23,2,0
EMP-0064,2025-12-01,IT & Data,21,1,1
EMP-0065,2025-06-01,IT & Data,20,0,1
EMP-0065,2025-07-01,IT & Data,20,0,3
EMP-0065,2025-08-01,IT & Data,22,1,0
EMP-0065,2025-09-01,IT & Data,21,1,2
EMP-0065,2025-10-01,IT & Data,23,1,2
EMP-0065,2025-11-01,IT & Data,20,2,0
EMP-0065,2025-12-01,IT & Data,22,0,2
EMP-0066,2025-10-01,Operations,23,0,0
EMP-0066,2025-11-01,Operations,22,1,0
EMP-0066,2025-12-01,Operations,23,0,1
EMP-0067,2024-06-01,Human Resources,22,0,2
EMP-0067,2024-07-01,Human Resources,23,0,0
EMP-0067,2024-08-01,Human Resources,23,1,1
EMP-0067,2024-09-01,Human Resources,22,0,2
EMP-0067,2024-10-01,Human Resources,20,0,0
EMP-0067,2024-11-01,Human Resources,22,0,1
EMP-0067,2024-12-01,Human Resources,21,0,0
EMP-0067,2025-01-01,Human Resources,22,1,1
EMP-0067,2025-02-01,Human Resources,23,0,0
EMP-0067,2025-03-01,Human Resources,22,0,0
EMP-0067,2025-04-01,Human Resources,23,0,1
EMP-0067,2025-05-01,Human Resources,21,1,1
EMP-0067,2025-06-01,Human Resources,23,0,0
EMP-0067,2025-07-01,Human Resources,20,0,0
EMP-0067,2025-08-01,Human Resources,21,0,1
EMP-0067,2025-09-01,Human Resources,20,0,0
EMP-0067,2025-10-01,Human Resources,21,1,1
EMP-0067,2025-11-01,Human Resources,20,1,0
EMP-0067,2025-12-01,Human Resources,23,2,0
EMP-0068,2025-03-01,Finance,20,1,2
EMP-0068,2025-04-01,Finance,20,1,1
EMP-0068,2025-05-01,Finance,20,0,2
EMP-0068,2025-06-01,Finance,20,1,0
EMP-0068,2025-07-01,Finance,20,0,3
EMP-0068,2025-08-01,Finance,23,1,1
EMP-0068,2025-09-01,Finance,21,1,0
EMP-0068,2025-10-01,Finance,21,0,0
EMP-0068,2025-11-01,Finance,21,0,1
EMP-0068,2025-12-01,Finance,22,0,2
EMP-0069,2025-06-01,Sales,20,0,0
EMP-0069,2025-07-01,Sales,21,0,0
EMP-0069,2025-08-01,Sales,23,0,0
EMP-0069,2025-09-01,Sales,23,1,1
EMP-0069,2025-10-01,Sales,22,2,1
EMP-0069,2025-11-01,Sales,20,0,3
EMP-0069,2025-12-01,Sales,22,0,0
EMP-0070,2025-04-01,Customer Service,21,2,1
EMP-0070,2025-05-01,Customer Service,23,0,1
EMP-0070,2025-06-01,Customer Service,23,1,1
EMP-0070,2025-07-01,Customer Service,22,0,1
EMP-0070,2025-08-01,Customer Service,22,1,0
EMP-0070,2025-09-01,Customer Service,22,0,1
EMP-0071,2024-07-01,Customer Service,20,0,1
EMP-0071,2024-08-01,Customer Service,21,2,0
EMP-0071,2024-09-01,Customer Service,20,0,0
EMP-0071,2024-10-01,Customer Service,20,1,0
EMP-0071,2024-11-01,Customer Service,23,2,0
EMP-0071,2024-12-01,Customer Service,21,0,1
EMP-0071,2025-01-01,Customer Service,23,0,1
EMP-0071,2025-02-01,Customer Service,22,0,2
EMP-0071,2025-03-01,Customer Service,20,1,0
EMP-0071,2025-04-01,Customer Service,20,0,3
EMP-0071,2025-05-01,Customer Service,21,0,2
EMP-0071,2025-06-01,Customer Service,21,0,0
EMP-0071,2025-07-01,Customer Service,23,1,0
EMP-0071,2025-08-01,Customer Service,23,1,3
EMP-0071,2025-09-01,Customer Service,22,1,0
EMP-0071,2025-10-01,Customer Service,23,1,0
EMP-0071,2025-11-01,Customer Service,20,2,0
EMP-0071,2025-12-01,Customer Service,21,0,2
EMP-0072,2025-11-01,Human Resources,20,0,3
EMP-0072,2025-12-01,Human Resources,22,1,0
EMP-0073,2024-07-01,Operations,23,0,1
EMP-0073,2024-08-01,Operations,21,0,1
EMP-0073,2024-09-01,Operations,23,1,1
EMP-0073,2024-10-01,Operations,22,1,1
EMP-0073,2024-11-01,Operations,22,0,2
EMP-0073,2024-12-01,Operations,21,2,1
EMP-0073,2025-01-01,Operations,20,0,1
EMP-0073,2025-02-01,Operations,21,0,1
EMP-0073,2025-03-01,Operations,22,0,2
EMP-0073,2025-04-01,Operations,20,0,0
EMP-0073,2025-05-01,Operations,23,2,2
EMP-0073,2025-06-01,Operations,21,0,3
EMP-0073,2025-07-01,Operations,22,0,0
EMP-0073,2025-08-01,Operations,20,1,0
EMP-0073,2025-09-01,Operations,21,2,2
EMP-0073,2025-10-01,Operations,22,1,1
EMP-0073,2025-11-01,Operations,21,1,1
EMP-0073,2025-12-01,Operations,23,1,4
EMP-0074,2024-06-01,Customer Service,21,0,0
EMP-0074,2024-07-01,Customer Service,21,1,1
EMP-0074,2024-08-01,Customer Service,21,0,1
EMP-0074,2024-09-01,Customer Service,20,0,2
EMP-0074,2024-10-01,Customer Service,21,0,0
EMP-0074,2024-11-01,Customer Service,20,0,3
EMP-0074,2024-12-01,Customer Service,22,1,1
EMP-0074,2025-01-01,Customer Service,21,0,2
EMP-0074,2025-02-01,Customer Service,23,1,1
EMP-0074,2025-03-01,Customer Service,22,0,2
EMP-0074,2025-04-01,Customer Service,22,1,1
EMP-0074,2025-05-01,Customer Service,23,0,0
EMP-0074,2025-06-01,Customer Service,23,2,0
EMP-0074,2025-07-01,Customer Service,20,1,2
EMP-0074,2025-08-01,Customer Service,22,3,0
EMP-0074,2025-09-01,Customer Service,21,0,2
EMP-0074,2025-10-01,Customer Service,22,0,1
EMP-0074,2025-11-01,Customer Service,23,1,0
EMP-0074,2025-12-01,Customer Service,22,1,1
EMP-0075,2024-03-01,Sales,22,0,3
EMP-0075,2024-04-01,Sales,20,1,2
EMP-0075,2024-05-01,Sales,22,0,1
EMP-0075,2024-06-01,Sales,23,1,2
EMP-0075,2024-07-01,Sales,21,0,0
EMP-0075,2024-08-01,Sales,22,0,0
EMP-0075,2024-09-01,Sales,21,1,1
EMP-0075,2024-10-01,Sales,22,0,0
EMP-0075,2024-11-01,Sales,23,0,0
EMP-0075,2024-12-01,Sales,21,1,0
EMP-0075,2025-01-01,Sales,21,2,0
EMP-0075,2025-02-01,Sales,22,0,2
EMP-0075,2025-03-01,Sales,22,2,1
EMP-0075,2025-04-01,Sales,21,0,3
EMP-0075,2025-05-01,Sales,20,0,0
EMP-0075,2025-06-01,Sales,22,0,1
EMP-0075,2025-07-01,Sales,21,0,0
EMP-0075,2025-08-01,Sales,21,0,0
EMP-0075,2025-09-01,Sales,22,1,1
EMP-0075,2025-10-01,Sales,22,1,2
EMP-0075,2025-11-01,Sales,20,0,1
EMP-0075,2025-12-01,Sales,22,0,1
EMP-0076,2025-01-01,Customer Service,20,0,2
EMP-0076,2025-02-01,Customer Service,21,0,0
EMP-0076,2025-03-01,Customer Service,21,1,2
EMP-0076,2025-04-01,Customer Service,21,1,1
EMP-0076,2025-05-01,Customer Service,20,1,1
EMP-0076,2025-06-01,Customer Service,22,0,0
EMP-0076,2025-07-01,Customer Service,22,0,1
EMP-0076,2025-08-01,Customer Service,23,0,1
EMP-0076,2025-09-01,Customer Service,23,0,2
EMP-0076,2025-10-01,Customer Service,20,0,3
EMP-0076,2025-11-01,Customer Service,22,0,0
EMP-0076,2025-12-01,Customer Service,20,0,0
EMP-0077,2024-04-01,Customer Service,23,1,3
EMP-0077,2024-05-01,Customer Service,20,2,1
EMP-0077,2024-06-01,Customer Service,20,0,0
EMP-0077,2024-07-01,Customer Service,22,0,2
EMP-0077,2024-08-01,Customer Service,22,0,0
EMP-0077,2024-09-01,Customer Service,20,0,0
EMP-0077,2024-10-01,Customer Service,22,0,3
EMP-0077,2024-11-01,Customer Service,23,0,0
EMP-0077,2024-12-01,Customer Service,23,1,0
EMP-0077,2025-01-01,Customer Service,21,1,1
EMP-0077,2025-02-01,Customer Service,21,1,0
EMP-0077,2025-03-01,Customer Service,23,1,2
EMP-0077,2025-04-01,Customer Service,20,0,0
EMP-0077,2025-05-01,Customer Service,23,0,1
EMP-0077,2025-06-01,Customer Service,23,0,1
EMP-0077,2025-07-01,Customer Service,21,0,0
EMP-0077,2025-08-01,Customer Service,23,0,3
EMP-0077,2025-09-01,Customer Service,22,1,0
EMP-0077,2025-10-01,Customer Service,23,0,1
EMP-0077,2025-11-01,Customer Service,21,0,2
EMP-0077,2025-12-01,Customer Service,23,0,0
EMP-0078,2025-06-01,Operations,21,2,0
EMP-0078,2025-07-01,Operations,20,1,0
EMP-0078,2025-08-01,Operations,20,0,3
EMP-0078,2025-09-01,Operations,21,0,2
EMP-0078,2025-10-01,Operations,22,1,2
EMP-0078,2025-11-01,Operations,23,0,2
EMP-0078,2025-12-01,Operations,20,0,0
EMP-0079,2025-04-01,Customer Service,20,0,0
EMP-0079,2025-05-01,Customer Service,20,1,0
EMP-0079,2025-06-01,Customer Service,22,2,0
EMP-0079,2025-07-01,Customer Service,23,0,1
EMP-0079,2025-08-01,Customer Service,22,1,1
EMP-0079,2025-09-01,Customer Service,22,0,0
EMP-0079,2025-10-01,Customer Service,20,1,0
EMP-0079,2025-11-01,Customer Service,21,0,1
EMP-0079,2025-12-01,Customer Service,22,1,0
EMP-0080,2024-04-01,Human Resources,21,2,1
EMP-0080,2024-05-01,Human Resources,22,0,3
EMP-0080,2024-06-01,Human Resources,23,1,0
EMP-0080,2024-07-01,Human Resources,20,0,0
EMP-0080,2024-08-01,Human Resources,22,0,2
EMP-0080,2024-09-01,Human Resources,23,1,0
EMP-0080,2024-10-01,Human Resources,22,3,0
EMP-0080,2024-11-01,Human Resources,20,1,0
EMP-0080,2024-12-01,Human Resources,23,2,0
EMP-0080,2025-01-01,Human Resources,22,3,1
EMP-0080,2025-02-01,Human Resources,21,1,1
EMP-0080,2025-03-01,Human Resources,22,2,1
EMP-0080,2025-04-01,Human Resources,20,3,1
EMP-0080,2025-05-01,Human Resources,21,0,0
EMP-0080,2025-06-01,Human Resources,23,1,0
EMP-0080,2025-07-01,Human Resources,23,2,2
EMP-0080,2025-08-01,Human Resources,23,2,1
EMP-0080,2025-09-01,Human Resources,22,1,2
EMP-0080,2025-10-01,Human Resources,22,4,0
EMP-0080,2025-11-01,Human Resources,20,2,1
EMP-0080,2025-12-01,Human Resources,22,0,0
EMP-0081,2025-02-01,Customer Service,21,0,0
EMP-0081,2025-03-01,Customer Service,22,0,0
EMP-0081,2025-04-01,Customer Service,21,0,1
EMP-0081,2025-05-01,Customer Service,23,0,0
EMP-0081,2025-06-01,Customer Service,21,0,3
EMP-0081,2025-07-01,Customer Service,23,0,1
EMP-0081,2025-08-01,Customer Service,23,0,0
EMP-0081,2025-09-01,Customer Service,23,0,0
EMP-0081,2025-10-01,Customer Service,20,0,0
EMP-0081,2025-11-01,Customer Service,22,0,1
EMP-0081,2025-12-01,Customer Service,20,0,1
EMP-0082,2024-05-01,Sales,21,1,1
EMP-0082,2024-06-01,Sales,23,2,1
EMP-0082,2024-07-01,Sales,20,3,2
EMP-0082,2024-08-01,Sales,23,0,0
EMP-0082,2024-09-01,Sales,22,0,1
EMP-0082,2024-10-01,Sales,23,1,0
EMP-0082,2024-11-01,Sales,21,2,3
EMP-0082,2024-12-01,Sales,23,2,1
EMP-0082,2025-01-01,Sales,22,0,0
EMP-0082,2025-02-01,Sales,21,1,1
EMP-0082,2025-03-01,Sales,23,2,1
EMP-0082,2025-04-01,Sales,21,1,0
EMP-0082,2025-05-01,Sales,20,1,0
EMP-0082,2025-06-01,Sales,21,3,0
EMP-0082,2025-07-01,Sales,20,3,0
EMP-0082,2025-08-01,Sales,21,3,0
EMP-0082,2025-09-01,Sales,23,1,0
EMP-0082,2025-10-01,Sales,22,2,2
EMP-0082,2025-11-01,Sales,22,0,1
EMP-0082,2025-12-01,Sales,23,1,0
EMP-0083,2024-12-01,Finance,23,1,0
EMP-0083,2025-01-01,Finance,21,1,0
EMP-0083,2025-02-01,Finance,22,0,2
EMP-0083,2025-03-01,Finance,22,0,0
EMP-0083,2025-04-01,Finance,22,0,0
EMP-0083,2025-05-01,Finance,23,0,5
EMP-0083,2025-06-01,Finance,23,2,2
EMP-0083,2025-07-01,Finance,21,0,0
EMP-0083,2025-08-01,Finance,22,0,2
EMP-0083,2025-09-01,Finance,23,1,1
EMP-0083,2025-10-01,Finance,21,1,0
EMP-0083,2025-11-01,Finance,21,0,1
EMP-0083,2025-12-01,Finance,21,0,2
EMP-0084,2025-05-01,Marketing,21,0,2
EMP-0084,2025-06-01,Marketing,23,0,0
EMP-0084,2025-07-01,Marketing,23,1,1
EMP-0084,2025-08-01,Marketing,20,1,0
EMP-0084,2025-09-01,Marketing,21,0,0
EMP-0084,2025-10-01,Marketing,20,1,0
EMP-0084,2025-11-01,Marketing,23,1,1
EMP-0084,2025-12-01,Marketing,23,0,0
EMP-0085,2025-01-01,Operations,22,1,1
EMP-0085,2025-02-01,Operations,23,1,0
EMP-0085,2025-03-01,Operations,20,0,2
EMP-0085,2025-04-01,Operations,22,2,1
EMP-0085,2025-05-01,Operations,22,0,0
EMP-0085,2025-06-01,Operations,22,0,0
EMP-0085,2025-07-01,Operations,21,0,1
EMP-0085,2025-08-01,Operations,22,0,0
EMP-0085,2025-09-01,Operations,23,0,1
EMP-0085,2025-10-01,Operations,23,1,0
EMP-0085,2025-11-01,Operations,22,0,1
EMP-0085,2025-12-01,Operations,22,0,3
EMP-0086,2025-08-01,Operations,23,0,0
EMP-0086,2025-09-01,Operations,22,0,0
EMP-0086,2025-10-01,Operations,22,1,1
EMP-0086,2025-11-01,Operations,21,3,2
EMP-0086,2025-12-01,Operations,22,0,1
EMP-0087,2024-12-01,Human Resources,21,3,2
EMP-0087,2025-01-01,Human Resources,21,1,1
EMP-0087,2025-02-01,Human Resources,20,0,0
EMP-0087,2025-03-01,Human Resources,21,3,2
EMP-0087,2025-04-01,Human Resources,21,2,1
EMP-0087,2025-05-01,Human Resources,21,1,0
EMP-0088,2025-01-01,Marketing,22,0,1
EMP-0088,2025-02-01,Marketing,22,0,3
EMP-0088,2025-03-01,Marketing,20,0,1
EMP-0088,2025-04-01,Marketing,20,0,1
EMP-0088,2025-05-01,Marketing,23,1,2
EMP-0088,2025-06-01,Marketing,20,1,3
EMP-0088,2025-07-01,Marketing,20,0,0
EMP-0088,2025-08-01,Marketing,22,0,1
EMP-0088,2025-09-01,Marketing,20,0,0
EMP-0088,2025-10-01,Marketing,22,0,2
EMP-0088,2025-11-01,Marketing,21,1,1
EMP-0088,2025-12-01,Marketing,21,0,0
EMP-0089,2024-10-01,IT & Data,21,2,1
EMP-0089,2024-11-01,IT & Data,21,2,2
EMP-0089,2024-12-01,IT & Data,20,2,0
EMP-0089,2025-01-01,IT & Data,20,0,1
EMP-0089,2025-02-01,IT & Data,22,1,0
EMP-0089,2025-03-01,IT & Data,22,2,1
EMP-0089,2025-04-01,IT & Data,20,0,0
EMP-0089,2025-05-01,IT & Data,21,0,1
EMP-0089,2025-06-01,IT & Data,22,3,1
EMP-0089,2025-07-01,IT & Data,23,1,0
EMP-0089,2025-08-01,IT & Data,20,3,0
EMP-0089,2025-09-01,IT & Data,21,1,0
EMP-0089,2025-10-01,IT & Data,22,2,0
EMP-0089,2025-11-01,IT & Data,20,1,0
EMP-0089,2025-12-01,IT & Data,20,2,2
EMP-0090,2025-04-01,Sales,23,1,0
EMP-0090,2025-05-01,Sales,23,0,3
EMP-0090,2025-06-01,Sales,23,0,1
EMP-0090,2025-07-01,Sales,23,0,1
EMP-0090,2025-08-01,Sales,21,0,3
EMP-0090,2025-09-01,Sales,23,1,1
EMP-0090,2025-10-01,Sales,22,2,0
EMP-0090,2025-11-01,Sales,21,0,0
EMP-0090,2025-12-01,Sales,21,1,0
EMP-0091,2025-03-01,Customer Service,23,2,0
EMP-0091,2025-04-01,Customer Service,23,3,0
EMP-0091,2025-05-01,Customer Service,20,1,0
EMP-0091,2025-06-01,Customer Service,20,1,1
EMP-0091,2025-07-01,Customer Service,22,2,2
EMP-0091,2025-08-01,Customer Service,21,0,2
EMP-0091,2025-09-01,Customer Service,20,3,1
EMP-0091,2025-10-01,Customer Service,20,2,0
EMP-0091,2025-11-01,Customer Service,21,3,1
EMP-0091,2025-12-01,Customer Service,20,2,0
EMP-0092,2024-11-01,Marketing,23,1,3
EMP-0092,2024-12-01,Marketing,23,0,0
EMP-0092,2025-01-01,Marketing,22,0,0
EMP-0092,2025-02-01,Marketing,22,1,1
EMP-0092,2025-03-01,Marketing,20,0,0
EMP-0092,2025-04-01,Marketing,20,1,1
EMP-0092,2025-05-01,Marketing,21,1,2
EMP-0092,2025-06-01,Marketing,22,2,0
EMP-0092,2025-07-01,Marketing,21,1,2
EMP-0092,2025-08-01,Marketing,21,1,1
EMP-0092,2025-09-01,Marketing,20,0,2
EMP-0092,2025-10-01,Marketing,22,0,1
EMP-0092,2025-11-01,Marketing,22,0,0
EMP-0092,2025-12-01,Marketing,23,1,1
EMP-0093,2024-10-01,Customer Service,22,2,1
EMP-0093,2024-11-01,Customer Service,23,2,1
EMP-0093,2024-12-01,Customer Service,23,2,0
EMP-0093,2025-01-01,Customer Service,23,0,2
EMP-0093,2025-02-01,Customer Service,23,2,0
EMP-0093,2025-03-01,Customer Service,20,1,0
EMP-0093,2025-04-01,Customer Service,20,3,1
EMP-0093,2025-05-01,Customer Service,21,2,0
EMP-0093,2025-06-01,Customer Service,20,0,0
EMP-0093,2025-07-01,Customer Service,20,1,1
EMP-0093,2025-08-01,Customer Service,20,1,1
EMP-0093,2025-09-01,Customer Service,20,2,0
EMP-0093,2025-10-01,Customer Service,21,0,2
EMP-0093,2025-11-01,Customer Service,23,1,0
EMP-0093,2025-12-01,Customer Service,21,2,2
EMP-0094,2024-08-01,Finance,20,0,2
EMP-0094,2024-09-01,Finance,21,0,0
EMP-0094,2024-10-01,Finance,23,0,0
EMP-0094,2024-11-01,Finance,22,0,3
EMP-0094,2024-12-01,Finance,22,1,0
EMP-0094,2025-01-01,Finance,20,0,1
EMP-0094,2025-02-01,Finance,20,2,2
EMP-0094,2025-03-01,Finance,22,2,1
EMP-0094,2025-04-01,Finance,20,0,1
EMP-0094,2025-05-01,Finance,20,0,0
EMP-0094,2025-06-01,Finance,21,1,2
EMP-0094,2025-07-01,Finance,21,1,0
EMP-0094,2025-08-01,Finance,23,1,0
EMP-0094,2025-09-01,Finance,21,0,2
EMP-0094,2025-10-01,Finance,23,1,2
EMP-0094,2025-11-01,Finance,22,0,1
EMP-0094,2025-12-01,Finance,23,0,0
EMP-0095,2025-03-01,Marketing,22,0,2
EMP-0095,2025-04-01,Marketing,22,0,0
EMP-0095,2025-05-01,Marketing,23,2,0
EMP-0095,2025-06-01,Marketing,22,0,2
EMP-0095,2025-07-01,Marketing,20,1,1
EMP-0095,2025-08-01,Marketing,22,1,1
EMP-0095,2025-09-01,Marketing,21,0,1
EMP-0095,2025-10-01,Marketing,23,1,3
EMP-0095,2025-11-01,Marketing,23,0,0
EMP-0095,2025-12-01,Marketing,20,0,3
EMP-0096,2025-11-01,Customer Service,21,0,0
EMP-0096,2025-12-01,Customer Service,22,1,1
EMP-0097,2024-07-01,IT & Data,22,1,0
EMP-0097,2024-08-01,IT & Data,22,1,0
EMP-0097,2024-09-01,IT & Data,20,1,2
EMP-0097,2024-10-01,IT & Data,22,2,0
EMP-0097,2024-11-01,IT & Data,23,1,1
EMP-0097,2024-12-01,IT & Data,21,1,0
EMP-0097,2025-01-01,IT & Data,21,0,1
EMP-0097,2025-02-01,IT & Data,23,0,2
EMP-0097,2025-03-01,IT & Data,23,0,0
EMP-0097,2025-04-01,IT & Data,22,0,0
EMP-0097,2025-05-01,IT & Data,23,1,2
EMP-0097,2025-06-01,IT & Data,23,0,1
EMP-0097,2025-07-01,IT & Data,21,0,1
EMP-0097,2025-08-01,IT & Data,23,1,0
EMP-0097,2025-09-01,IT & Data,21,3,1
EMP-0097,2025-10-01,IT & Data,21,2,1
EMP-0097,2025-11-01,IT & Data,21,0,0
EMP-0097,2025-12-01,IT & Data,21,0,2
EMP-0098,2025-07-01,Marketing,23,0,0
EMP-0098,2025-08-01,Marketing,21,0,0
EMP-0098,2025-09-01,Marketing,23,0,0
EMP-0098,2025-10-01,Marketing,23,1,0
EMP-0098,2025-11-01,Marketing,20,0,0
EMP-0098,2025-12-01,Marketing,22,0,0
EMP-0099,2025-03-01,Operations,20,1,0
EMP-0099,2025-04-01,Operations,22,1,1
EMP-0099,2025-05-01,Operations,22,2,1
EMP-0099,2025-06-01,Operations,22,1,1
EMP-0099,2025-07-01,Operations,20,1,2
EMP-0099,2025-08-01,Operations,20,1,1
EMP-0099,2025-09-01,Operations,23,2,2
EMP-0099,2025-10-01,Operations,21,3,1
EMP-0099,2025-11-01,Operations,23,2,1
EMP-0099,2025-12-01,Operations,22,0,0
EMP-0100,2024-10-01,Sales,22,0,0
EMP-0100,2024-11-01,Sales,21,2,1
EMP-0100,2024-12-01,Sales,22,1,1
EMP-0100,2025-01-01,Sales,23,0,2
EMP-0100,2025-02-01,Sales,20,0,0
EMP-0100,2025-03-01,Sales,21,1,0
EMP-0100,2025-04-01,Sales,21,1,2
EMP-0100,2025-05-01,Sales,21,1,0
EMP-0100,2025-06-01,Sales,23,0,0
EMP-0100,2025-07-01,Sales,23,0,2
EMP-0100,2025-08-01,Sales,21,1,1
EMP-0100,2025-09-01,Sales,20,3,0
EMP-0100,2025-10-01,Sales,22,0,1
EMP-0100,2025-11-01,Sales,23,1,2
EMP-0100,2025-12-01,Sales,21,0,0
EMP-0101,2024-08-01,Customer Service,20,1,0
EMP-0101,2024-09-01,Customer Service,20,0,0
EMP-0101,2024-10-01,Customer Service,20,2,1
EMP-0101,2024-11-01,Customer Service,23,3,1
EMP-0101,2024-12-01,Customer Service,22,1,2
EMP-0101,2025-01-01,Customer Service,21,0,1
EMP-0101,2025-02-01,Customer Service,23,0,1
EMP-0101,2025-03-01,Customer Service,23,0,0
EMP-0101,2025-04-01,Customer Service,20,1,0
EMP-0101,2025-05-01,Customer Service,20,0,1
EMP-0101,2025-06-01,Customer Service,22,0,0
EMP-0101,2025-07-01,Customer Service,22,0,2
EMP-0101,2025-08-01,Customer Service,21,0,3
EMP-0101,2025-09-01,Customer Service,21,0,1
EMP-0101,2025-10-01,Customer Service,20,0,1
EMP-0101,2025-11-01,Customer Service,20,0,1
EMP-0101,2025-12-01,Customer Service,21,0,2
EMP-0102,2024-12-01,Customer Service,22,0,0
EMP-0102,2025-01-01,Customer Service,23,0,1
EMP-0102,2025-02-01,Customer Service,22,0,1
EMP-0102,2025-03-01,Customer Service,20,1,0
EMP-0102,2025-04-01,Customer Service,22,0,1
EMP-0102,2025-05-01,Customer Service,22,0,0
EMP-0102,2025-06-01,Customer Service,20,1,2
EMP-0102,2025-07-01,Customer Service,21,1,3
EMP-0102,2025-08-01,Customer Service,23,0,2
EMP-0102,2025-09-01,Customer Service,22,0,0
EMP-0102,2025-10-01,Customer Service,22,1,1
EMP-0102,2025-11-01,Customer Service,20,2,2
EMP-0102,2025-12-01,Customer Service,23,0,1
EMP-0103,2024-02-01,IT & Data,23,1,0
